pp,trial1,hit1,response1,outcome1,outcometype1,condition1,trial2,hit2,response2,outcome2,outcometype2,condition2
37,107,1,1,1,1,1,107,0,1,-1,2,2
37,108,1,1,1,1,1,108,1,2,1,1,2
37,109,1,1,1,1,1,109,1,2,-1,2,2
37,110,0,1,1,1,3,110,1,2,1,1,2
37,111,0,1,-1,2,3,111,1,1,1,1,1
37,112,0,1,-1,2,3,112,1,1,1,1,1
37,113,1,2,-1,2,3,113,1,1,1,1,1
37,114,1,2,1,1,3,114,0,2,-1,2,1
37,115,1,2,1,1,3,115,1,1,1,1,1
37,116,1,2,-1,2,3,116,1,1,1,1,1
37,117,1,2,1,1,3,117,1,1,1,1,1
37,118,1,2,1,1,3,118,1,1,1,1,1
37,119,1,2,1,1,3,119,1,2,-1,2,3
37,120,0,2,-1,2,1,120,0,1,-1,2,3
37,121,1,1,1,1,1,121,1,2,-1,2,3
37,122,1,1,1,1,1,122,0,1,-1,2,3
37,123,1,1,1,1,1,123,1,2,1,1,3
37,124,1,1,1,1,1,124,1,2,1,1,3
37,125,1,1,-1,2,1,125,1,2,1,1,3
37,126,0,2,-1,2,1,126,1,2,1,1,3
37,127,1,1,-1,2,1,127,1,2,-1,2,3
37,128,0,2,-1,2,1,128,1,1,1,1,1
37,129,0,2,-1,2,1,129,0,2,-1,2,1
37,130,1,1,1,1,1,130,1,1,1,1,1
37,131,0,1,-1,2,2,131,1,1,1,1,1
37,132,0,1,-1,2,2,132,0,2,-1,2,1
37,133,1,2,1,1,2,133,1,1,-1,2,1
37,134,1,2,1,1,2,134,1,1,-1,2,1
37,135,1,2,1,1,2,135,1,1,-1,2,1
37,136,1,2,1,1,2,136,0,2,-1,2,1
37,137,1,2,1,1,2,137,0,2,1,1,1
37,138,1,2,1,1,2,138,0,2,1,1,1
37,139,1,2,1,1,2,139,0,2,-1,2,1
37,140,0,2,1,1,3,140,NA,NA,NA,NA,1
37,141,0,2,1,1,3,141,1,1,1,1,1
37,142,0,2,1,1,3,142,1,1,1,1,1
37,143,0,2,1,1,3,143,1,1,-1,2,1
37,144,0,2,1,1,3,144,0,1,-1,2,2
37,145,0,2,1,1,3,145,0,1,-1,2,2
37,146,0,2,1,1,3,146,1,2,1,1,2
37,147,0,2,1,1,3,147,0,1,-1,2,2
37,148,0,2,-1,2,3,148,1,2,1,1,2
37,149,0,2,-1,2,3,149,0,1,-1,2,2
37,150,0,2,-1,2,3,150,1,2,1,1,2
37,151,0,2,-1,2,3,151,1,2,1,1,2
37,152,1,1,1,1,3,152,1,2,-1,2,2
37,153,0,2,1,1,3,153,0,1,-1,2,2
37,154,0,2,-1,2,3,154,1,2,1,1,2
37,155,1,1,-1,2,3,155,1,2,1,1,2
37,156,1,2,1,1,2,156,1,1,1,1,3
37,157,0,1,-1,2,2,157,1,1,-1,2,3
37,158,1,2,1,1,2,158,1,1,1,1,3
37,159,1,2,1,1,2,159,0,2,-1,2,3
37,160,1,2,1,1,2,160,0,2,-1,2,3
37,161,1,2,1,1,2,161,1,1,-1,2,3
37,162,1,2,1,1,2,162,1,1,-1,2,3
37,163,1,2,1,1,2,163,1,1,-1,2,3
37,164,0,2,-1,2,1,164,1,1,1,1,3
37,165,1,1,-1,2,1,165,0,1,-1,2,2
37,166,0,2,1,1,1,166,1,2,1,1,2
37,167,0,2,-1,2,1,167,1,2,1,1,2
37,168,1,1,1,1,1,168,1,2,1,1,2
37,169,1,1,1,1,1,169,0,1,-1,2,2
37,170,0,2,-1,2,1,170,NA,NA,NA,NA,2
37,171,1,1,-1,2,1,171,0,1,-1,2,2
37,172,1,1,1,1,1,172,1,2,1,1,2
37,173,1,1,1,1,1,173,1,2,1,1,2
37,174,1,1,1,1,1,174,1,2,-1,2,2
37,175,0,1,-1,2,3,175,0,1,-1,2,2
37,176,1,2,1,1,3,176,1,2,-1,2,2
37,177,1,2,-1,2,3,177,0,1,1,1,2
37,178,1,2,-1,2,3,178,0,1,-1,2,2
37,179,1,2,-1,2,3,179,0,1,1,1,2
37,180,0,1,1,1,3,180,0,1,-1,2,2
37,181,0,1,-1,2,3,181,0,2,-1,2,1
37,182,0,1,-1,2,3,182,0,2,-1,2,1
37,183,1,2,-1,2,3,183,1,1,1,1,1
37,184,1,2,-1,2,3,184,1,1,-1,2,1
37,185,0,1,-1,2,3,185,1,1,1,1,1
37,186,0,1,-1,2,3,186,1,1,1,1,1
37,187,1,2,-1,2,3,187,1,1,1,1,1
37,188,0,1,1,1,3,188,1,1,1,1,1
37,189,0,1,1,1,3,189,1,1,-1,2,1
37,190,0,1,-1,2,3,190,1,2,1,1,3
37,191,1,1,1,1,1,191,0,1,1,1,3
37,192,1,1,1,1,1,192,0,1,1,1,3
37,193,1,1,1,1,1,193,0,1,-1,2,3
37,194,1,1,1,1,1,194,0,1,-1,2,3
37,195,1,1,-1,2,1,195,1,2,-1,2,3
37,196,1,1,1,1,1,196,0,1,1,1,3
37,197,1,1,-1,2,1,197,0,1,-1,2,3
37,198,1,2,1,1,2,198,1,2,1,1,3
37,199,1,2,1,1,2,199,1,2,-1,2,3
37,200,1,2,1,1,2,200,0,1,1,1,3
37,201,1,2,1,1,2,201,1,2,-1,2,3
37,202,1,2,1,1,2,202,0,1,-1,2,3
37,203,1,2,-1,2,2,203,0,1,1,1,3
37,204,0,1,1,1,2,204,0,1,-1,2,3
37,205,0,1,1,1,2,205,0,1,-1,2,3
37,206,0,1,-1,2,2,206,0,2,-1,2,1
37,207,1,2,1,1,2,207,0,2,-1,2,1
37,208,0,2,-1,2,1,208,1,1,1,1,1
37,209,1,1,-1,2,1,209,0,2,-1,2,1
37,210,0,2,-1,2,1,210,1,1,1,1,1
37,211,0,2,-1,2,1,211,1,1,1,1,1
37,212,1,1,1,1,1,212,1,1,1,1,1
37,213,1,1,1,1,1,213,1,1,-1,2,1
37,214,1,1,1,1,1,214,1,1,1,1,1
37,215,1,1,1,1,1,215,1,1,1,1,1
37,216,1,1,1,1,1,216,0,1,-1,2,2
37,217,1,1,1,1,1,217,1,2,1,1,2
37,218,0,1,1,1,3,218,1,2,1,1,2
37,219,0,1,-1,2,3,219,1,2,-1,2,2
37,220,0,1,1,1,3,220,1,2,1,1,2
37,221,0,1,-1,2,3,221,1,2,1,1,2
37,222,0,1,1,1,3,222,1,2,1,1,2
37,223,0,1,1,1,3,223,1,2,-1,2,2
37,224,1,2,1,1,3,224,1,1,1,1,1
37,225,1,2,-1,2,3,225,1,1,1,1,1
37,226,0,1,1,1,3,226,1,1,1,1,1
37,227,0,1,1,1,3,227,1,1,1,1,1
37,228,0,1,1,1,3,228,1,1,1,1,1
37,229,0,1,1,1,3,229,0,2,-1,2,1
37,230,0,1,-1,2,3,230,1,1,1,1,1
37,231,1,2,-1,2,3,231,1,1,-1,2,1
37,232,1,2,1,1,3,232,0,1,1,1,3
37,233,1,2,-1,2,3,233,0,1,-1,2,3
37,234,0,1,-1,2,2,234,0,1,1,1,3
37,235,0,1,-1,2,2,235,0,1,1,1,3
37,236,1,2,1,1,2,236,0,1,1,1,3
37,237,0,1,-1,2,2,237,NA,NA,NA,NA,3
37,238,1,2,-1,2,2,238,0,1,-1,2,3
37,239,1,2,1,1,2,239,1,2,1,1,3
37,240,1,2,1,1,2,240,1,2,-1,2,3
37,241,1,2,-1,2,2,241,0,1,1,1,3
37,242,0,1,-1,2,2,242,0,1,-1,2,3
37,243,NA,NA,NA,NA,2,243,0,1,1,1,3
37,244,0,1,-1,2,2,244,0,1,1,1,3
37,245,1,2,1,1,2,245,0,1,1,1,3
37,246,1,2,1,1,2,246,0,1,-1,2,3
37,247,1,2,-1,2,2,247,1,2,-1,2,3
37,248,0,2,1,1,3,248,0,1,-1,2,2
37,249,0,2,1,1,3,249,1,2,1,1,2
38,1,0,2,-1,2,1,1,0,2,1,1,1
38,2,1,1,1,1,1,2,1,1,1,1,1
38,3,1,1,1,1,1,3,1,1,1,1,1
38,4,1,1,1,1,1,4,0,2,-1,2,1
38,5,1,1,-1,2,1,5,0,2,-1,2,1
38,6,1,1,-1,2,1,6,1,1,1,1,1
38,7,0,2,-1,2,1,7,1,1,1,1,1
38,8,1,1,1,1,1,8,1,1,-1,2,1
38,9,1,1,1,1,1,9,1,1,-1,2,1
38,10,1,2,1,1,2,10,1,1,1,1,1
38,11,0,1,-1,2,2,11,0,1,1,1,2
38,12,0,1,1,1,2,12,0,1,1,1,2
38,13,1,2,-1,2,2,13,0,1,-1,2,2
38,14,0,1,-1,2,2,14,0,1,-1,2,2
38,15,0,1,-1,2,2,15,0,1,-1,2,2
38,16,0,1,-1,2,2,16,0,1,-1,2,2
38,17,0,1,-1,2,2,17,0,1,-1,2,2
38,18,1,2,1,1,2,18,0,1,-1,2,2
38,19,0,1,-1,2,2,19,0,1,-1,2,2
38,20,1,2,1,1,2,20,0,1,-1,2,2
38,21,1,2,1,1,2,21,0,1,-1,2,2
38,22,1,2,1,1,2,22,0,1,-1,2,2
38,23,1,2,1,1,2,23,0,1,-1,2,2
38,24,1,2,-1,2,2,24,0,1,-1,2,2
38,25,0,1,-1,2,2,25,0,1,-1,2,2
38,26,0,2,-1,2,3,26,0,1,-1,2,2
38,27,1,1,1,1,3,27,1,1,1,1,3
38,28,1,1,1,1,3,28,1,1,-1,2,3
38,29,1,1,-1,2,3,29,1,1,-1,2,3
38,30,0,2,-1,2,3,30,1,1,-1,2,3
38,31,1,1,-1,2,3,31,0,2,1,1,3
38,32,1,1,1,1,3,32,0,2,1,1,3
38,33,1,1,-1,2,3,33,0,2,-1,2,3
38,34,1,1,1,1,3,34,0,2,1,1,3
38,35,0,1,-1,2,2,35,0,2,-1,2,3
38,36,0,1,1,1,2,36,0,2,-1,2,3
38,37,0,1,-1,2,2,37,1,1,-1,2,3
38,38,0,1,-1,2,2,38,1,1,1,1,3
38,39,0,1,-1,2,2,39,1,1,1,1,3
38,40,0,1,-1,2,2,40,1,1,1,1,3
38,41,0,1,-1,2,2,41,0,2,1,1,3
38,42,0,1,-1,2,2,42,1,1,-1,2,3
38,43,0,1,-1,2,2,43,0,1,-1,2,2
38,44,1,2,1,1,2,44,1,2,1,1,2
38,45,1,2,1,1,2,45,0,1,-1,2,2
38,46,1,2,1,1,2,46,1,2,1,1,2
38,47,1,2,1,1,2,47,1,2,-1,2,2
38,48,1,2,1,1,2,48,0,1,1,1,2
38,49,1,2,1,1,2,49,0,1,-1,2,2
38,50,1,2,-1,2,2,50,1,2,1,1,2
38,51,0,2,-1,2,1,51,0,1,-1,2,2
38,52,0,2,-1,2,1,52,1,2,1,1,2
38,53,NA,NA,NA,NA,1,53,1,2,1,1,2
38,54,0,2,-1,2,1,54,1,2,1,1,2
38,55,0,2,-1,2,1,55,1,2,1,1,2
38,56,0,2,-1,2,1,56,NA,NA,NA,NA,1
38,57,0,2,-1,2,1,57,1,1,1,1,1
38,58,0,2,-1,2,1,58,NA,NA,NA,NA,1
38,59,0,2,-1,2,1,59,0,2,-1,2,1
38,60,1,1,1,1,1,60,0,2,1,1,1
38,61,1,1,1,1,1,61,NA,NA,NA,NA,1
38,62,1,1,1,1,1,62,1,1,1,1,1
38,63,1,1,1,1,1,63,NA,NA,NA,NA,1
38,64,1,1,-1,2,1,64,0,2,-1,2,1
38,65,1,1,1,1,1,65,1,1,1,1,1
38,66,1,1,-1,2,1,66,1,1,1,1,1
38,67,0,1,-1,2,2,67,1,1,1,1,1
38,68,1,2,1,1,2,68,0,2,-1,2,1
38,69,1,2,1,1,2,69,1,1,1,1,1
38,70,1,2,1,1,2,70,1,1,1,1,1
38,71,1,2,1,1,2,71,1,1,1,1,1
38,72,0,1,-1,2,2,72,0,1,-1,2,2
38,73,1,2,1,1,2,73,0,1,-1,2,2
38,74,1,2,1,1,2,74,0,1,1,1,2
38,75,1,2,1,1,2,75,0,1,-1,2,2
38,76,0,2,1,1,3,76,NA,NA,NA,NA,2
38,77,0,2,1,1,3,77,1,2,1,1,2
38,78,0,2,-1,2,3,78,NA,NA,NA,NA,2
38,79,1,1,-1,2,3,79,1,2,1,1,2
38,80,0,2,1,1,3,80,1,2,1,1,2
38,81,0,2,-1,2,3,81,0,1,-1,2,2
38,82,0,2,1,1,3,82,1,2,1,1,2
38,83,0,2,-1,2,3,83,1,2,1,1,2
38,84,0,2,1,1,3,84,1,2,1,1,2
38,85,0,2,-1,2,3,85,0,1,-1,2,2
38,86,0,2,-1,2,3,86,1,2,1,1,2
38,87,1,1,-1,2,3,87,0,2,-1,2,3
38,88,1,1,-1,2,3,88,0,2,-1,2,3
38,89,0,2,1,1,3,89,NA,NA,NA,NA,3
38,90,0,2,1,1,3,90,0,2,1,1,3
38,91,0,2,1,1,3,91,NA,NA,NA,NA,3
38,92,0,2,-1,2,1,92,0,2,1,1,3
38,93,0,2,1,1,1,93,0,2,-1,2,3
38,94,0,2,-1,2,1,94,0,2,1,1,3
38,95,0,2,-1,2,1,95,NA,NA,NA,NA,3
38,96,1,1,1,1,1,96,0,2,-1,2,3
38,97,1,1,1,1,1,97,NA,NA,NA,NA,3
38,98,1,1,1,1,1,98,0,2,1,1,3
38,99,1,1,-1,2,1,99,0,2,-1,2,3
38,100,0,2,1,1,1,100,1,1,-1,2,3
38,101,0,2,-1,2,1,101,0,2,-1,2,3
38,102,0,2,-1,2,1,102,NA,NA,NA,NA,3
38,103,1,1,1,1,1,103,1,1,1,1,1
38,104,1,1,-1,2,1,104,NA,NA,NA,NA,1
38,105,1,1,1,1,1,105,1,1,1,1,1
38,106,0,1,1,1,2,106,NA,NA,NA,NA,1
38,107,0,1,-1,2,2,107,1,1,1,1,1
38,108,0,1,-1,2,2,108,1,1,1,1,1
38,109,1,2,1,1,2,109,1,1,1,1,1
38,110,1,2,-1,2,2,110,1,1,-1,2,1
38,111,1,2,1,1,2,111,1,1,1,1,1
38,112,1,2,1,1,2,112,0,1,1,1,2
38,113,1,2,-1,2,2,113,0,1,1,1,2
38,114,NA,NA,NA,NA,2,114,0,1,-1,2,2
38,115,1,2,1,1,2,115,0,1,1,1,2
38,116,1,2,1,1,2,116,NA,NA,NA,NA,2
38,117,0,2,-1,2,1,117,0,1,-1,2,2
38,118,0,2,-1,2,1,118,NA,NA,NA,NA,2
38,119,1,1,-1,2,1,119,0,1,-1,2,2
38,120,1,1,1,1,1,120,NA,NA,NA,NA,2
38,121,1,1,1,1,1,121,0,1,-1,2,2
38,122,1,1,1,1,1,122,0,1,-1,2,2
38,123,1,1,-1,2,1,123,0,1,1,1,2
38,124,1,1,1,1,1,124,0,1,-1,2,2
38,125,1,1,1,1,1,125,1,2,1,1,2
38,126,0,1,-1,2,3,126,1,2,1,1,2
38,127,0,1,1,1,3,127,1,2,1,1,2
38,128,0,1,1,1,3,128,0,2,-1,2,1
38,129,0,1,-1,2,3,129,0,2,1,1,1
38,130,0,1,1,1,3,130,0,2,-1,2,1
38,131,0,1,-1,2,3,131,1,1,-1,2,1
38,132,0,1,-1,2,3,132,0,2,-1,2,1
38,133,0,1,1,1,3,133,0,2,-1,2,1
38,134,0,1,-1,2,3,134,NA,NA,NA,NA,1
38,135,0,1,-1,2,3,135,1,1,1,1,1
38,136,1,2,1,1,3,136,NA,NA,NA,NA,1
38,137,1,2,1,1,3,137,1,1,-1,2,1
38,138,1,2,1,1,3,138,NA,NA,NA,NA,1
38,139,1,2,-1,2,3,139,1,1,1,1,1
38,140,1,2,-1,2,3,140,1,1,1,1,1
38,141,0,1,1,1,3,141,1,1,-1,2,1
38,142,1,1,1,1,1,142,NA,NA,NA,NA,1
38,143,1,1,-1,2,1,143,1,1,1,1,1
38,144,1,1,1,1,1,144,NA,NA,NA,NA,3
38,145,1,1,1,1,1,145,0,1,-1,2,3
38,146,1,1,1,1,1,146,0,1,-1,2,3
38,147,1,1,1,1,1,147,0,1,1,1,3
38,148,1,1,1,1,1,148,0,1,-1,2,3
38,149,0,1,-1,2,2,149,0,1,-1,2,3
38,150,0,1,-1,2,2,150,0,1,1,1,3
38,151,1,2,1,1,2,151,1,2,1,1,3
38,152,1,2,1,1,2,152,NA,NA,NA,NA,3
38,153,1,2,1,1,2,153,0,1,-1,2,3
38,154,1,2,1,1,2,154,NA,NA,NA,NA,3
38,155,1,2,1,1,2,155,0,1,-1,2,3
38,156,1,2,-1,2,2,156,NA,NA,NA,NA,3
38,157,1,2,1,1,2,157,0,1,1,1,3
38,158,0,2,-1,2,3,158,0,1,-1,2,3
38,159,0,2,1,1,3,159,0,1,1,1,3
38,160,0,2,1,1,3,160,0,2,-1,2,1
38,161,0,2,-1,2,3,161,1,1,-1,2,1
38,162,0,2,1,1,3,162,NA,NA,NA,NA,1
38,163,0,2,1,1,3,163,1,1,1,1,1
38,164,0,2,1,1,3,164,1,1,-1,2,1
38,165,0,2,-1,2,3,165,NA,NA,NA,NA,1
38,166,0,2,-1,2,3,166,1,1,1,1,1
38,167,1,1,-1,2,3,167,1,1,1,1,1
38,168,1,1,-1,2,3,168,1,1,-1,2,1
38,169,0,2,-1,2,3,169,1,1,1,1,1
38,170,0,2,-1,2,3,170,0,1,-1,2,2
38,171,1,1,-1,2,3,171,0,1,-1,2,2
38,172,1,1,-1,2,3,172,0,1,1,1,2
38,173,0,2,-1,2,3,173,NA,NA,NA,NA,2
38,174,1,2,1,1,2,174,0,1,1,1,2
38,175,1,2,1,1,2,175,NA,NA,NA,NA,2
38,176,1,2,-1,2,2,176,0,1,-1,2,2
38,177,1,2,1,1,2,177,NA,NA,NA,NA,2
38,178,1,2,1,1,2,178,0,1,-1,2,2
38,179,1,2,1,1,2,179,1,2,1,1,2
38,180,1,2,-1,2,2,180,1,2,1,1,2
38,181,0,2,-1,2,1,181,1,2,-1,2,2
38,182,1,1,1,1,1,182,1,2,1,1,2
38,183,1,1,1,1,1,183,1,2,1,1,2
38,184,1,1,-1,2,1,184,1,2,1,1,2
38,185,1,1,1,1,1,185,1,2,1,1,2
38,186,1,1,-1,2,1,186,0,2,1,1,3
38,187,1,1,1,1,1,187,0,2,1,1,3
38,188,1,1,-1,2,1,188,0,2,-1,2,3
38,189,0,1,1,1,3,189,0,2,1,1,3
38,190,0,1,1,1,3,190,0,2,-1,2,3
38,191,0,1,1,1,3,191,0,2,-1,2,3
38,192,0,1,-1,2,3,192,0,2,1,1,3
38,193,0,1,-1,2,3,193,0,2,1,1,3
38,194,0,1,-1,2,3,194,0,2,1,1,3
38,195,1,2,-1,2,3,195,1,1,1,1,3
38,196,1,2,1,1,3,196,0,2,1,1,3
38,197,1,2,1,1,3,197,0,2,1,1,3
38,198,1,2,-1,2,3,198,0,2,-1,2,3
38,199,1,2,1,1,3,199,0,2,1,1,3
38,200,1,2,-1,2,3,200,0,2,1,1,3
38,201,0,1,1,1,3,201,0,2,1,1,3
38,202,0,1,-1,2,3,202,0,1,-1,2,2
38,203,0,1,1,1,3,203,1,2,-1,2,2
38,204,0,1,1,1,3,204,1,2,1,1,2
38,205,NA,NA,NA,NA,1,205,1,2,1,1,2
38,206,NA,NA,NA,NA,1,206,1,2,1,1,2
38,207,NA,NA,NA,NA,1,207,1,2,-1,2,2
38,208,1,1,1,1,1,208,1,2,1,1,2
38,209,1,1,-1,2,1,209,1,2,1,1,2
38,210,1,1,1,1,1,210,0,2,-1,2,1
38,211,1,1,-1,2,1,211,0,2,-1,2,1
38,212,1,1,1,1,1,212,0,2,1,1,1
38,213,1,1,-1,2,1,213,0,2,1,1,1
38,214,1,1,1,1,1,214,0,2,-1,2,1
38,215,0,1,-1,2,2,215,0,2,1,1,1
38,216,0,1,-1,2,2,216,0,2,1,1,1
38,217,1,2,-1,2,2,217,0,2,-1,2,1
38,218,1,2,1,1,2,218,0,2,1,1,1
38,219,1,2,1,1,2,219,0,2,-1,2,1
38,220,1,2,1,1,2,220,0,2,-1,2,1
38,221,1,2,1,1,2,221,1,1,-1,2,1
38,222,1,2,1,1,2,222,NA,NA,NA,NA,1
38,223,1,2,1,1,2,223,1,1,1,1,1
38,224,0,2,-1,2,1,224,1,1,1,1,1
38,225,0,2,-1,2,1,225,1,1,1,1,1
38,226,1,1,1,1,1,226,0,1,-1,2,3
38,227,1,1,1,1,1,227,0,1,1,1,3
38,228,1,1,-1,2,1,228,0,1,-1,2,3
38,229,0,2,-1,2,1,229,0,1,-1,2,3
38,230,0,2,1,1,1,230,0,1,1,1,3
38,231,0,2,-1,2,1,231,0,1,1,1,3
38,232,0,2,1,1,1,232,0,1,1,1,3
38,233,0,2,-1,2,1,233,1,2,-1,2,3
38,234,0,2,-1,2,1,234,0,1,1,1,3
38,235,1,1,-1,2,1,235,0,1,1,1,3
38,236,1,1,1,1,1,236,0,1,-1,2,3
38,237,1,1,1,1,1,237,0,1,-1,2,3
38,238,1,1,1,1,1,238,0,1,-1,2,3
38,239,1,1,1,1,1,239,0,1,-1,2,3
38,240,0,1,1,1,3,240,0,1,1,1,3
38,241,0,1,1,1,3,241,0,1,1,1,3
38,242,0,1,1,1,3,242,1,1,-1,2,1
38,243,0,1,-1,2,3,243,1,1,-1,2,1
38,244,0,1,-1,2,3,244,0,2,-1,2,1
38,245,1,2,-1,2,3,245,1,1,1,1,1
38,246,1,2,1,1,3,246,1,1,-1,2,1
38,247,1,2,-1,2,3,247,1,1,1,1,1
38,248,1,2,-1,2,3,248,1,1,-1,2,1
38,249,0,1,1,1,3,249,1,1,1,1,1
39,1,0,2,-1,2,1,1,NA,NA,NA,NA,1
39,2,1,1,1,1,1,2,1,1,1,1,1
39,3,1,1,-1,2,1,3,1,1,1,1,1
39,4,1,1,1,1,1,4,1,1,1,1,1
39,5,1,1,1,1,1,5,1,1,1,1,1
39,6,1,1,-1,2,1,6,1,1,1,1,1
39,7,1,1,1,1,1,7,1,1,1,1,1
39,8,1,1,-1,2,1,8,1,1,-1,2,1
39,9,0,1,-1,2,2,9,1,2,1,1,2
39,10,1,2,1,1,2,10,1,2,-1,2,2
39,11,1,2,1,1,2,11,1,2,1,1,2
39,12,1,2,-1,2,2,12,1,2,-1,2,2
39,13,1,2,1,1,2,13,1,2,1,1,2
39,14,1,2,-1,2,2,14,1,2,1,1,2
39,15,1,2,1,1,2,15,1,2,1,1,2
39,16,1,2,1,1,2,16,0,2,-1,2,3
39,17,0,2,1,1,3,17,0,2,1,1,3
39,18,0,2,-1,2,3,18,0,2,1,1,3
39,19,0,2,1,1,3,19,0,2,1,1,3
39,20,1,1,-1,2,3,20,0,2,1,1,3
39,21,0,2,-1,2,3,21,0,2,-1,2,3
39,22,0,2,1,1,3,22,0,2,1,1,3
39,23,1,1,1,1,3,23,0,2,-1,2,3
39,24,1,1,-1,2,3,24,1,1,1,1,3
39,25,1,1,1,1,3,25,1,1,1,1,3
39,26,0,2,-1,2,3,26,1,1,1,1,3
39,27,0,2,1,1,3,27,1,1,1,1,3
39,28,0,2,-1,2,3,28,1,1,-1,2,3
39,29,0,2,-1,2,3,29,0,2,-1,2,3
39,30,0,2,1,1,3,30,1,1,1,1,3
39,31,0,2,-1,2,3,31,1,1,1,1,3
39,32,1,1,1,1,3,32,0,1,1,1,2
39,33,0,1,-1,2,2,33,0,1,-1,2,2
39,34,1,2,1,1,2,34,1,2,1,1,2
39,35,1,2,1,1,2,35,0,1,-1,2,2
39,36,1,2,1,1,2,36,1,2,-1,2,2
39,37,1,2,1,1,2,37,1,2,1,1,2
39,38,1,2,-1,2,2,38,1,2,1,1,2
39,39,1,2,1,1,2,39,1,2,1,1,2
39,40,1,2,1,1,2,40,1,2,1,1,2
39,41,0,2,-1,2,1,41,1,2,1,1,2
39,42,0,2,-1,2,1,42,0,2,-1,2,1
39,43,0,2,1,1,1,43,0,2,-1,2,1
39,44,0,2,1,1,1,44,1,1,-1,2,1
39,45,0,2,-1,2,1,45,1,1,-1,2,1
39,46,0,2,-1,2,1,46,0,2,1,1,1
39,47,0,2,-1,2,1,47,0,2,-1,2,1
39,48,1,1,1,1,1,48,1,1,-1,2,1
39,49,1,1,1,1,1,49,1,1,1,1,1
39,50,1,1,1,1,1,50,1,1,1,1,1
39,51,1,1,1,1,1,51,1,1,-1,2,1
39,52,1,1,1,1,1,52,1,1,1,1,1
39,53,1,1,1,1,1,53,0,1,-1,2,2
39,54,1,1,1,1,1,54,1,2,-1,2,2
39,55,0,1,-1,2,2,55,0,1,-1,2,2
39,56,0,1,-1,2,2,56,1,2,1,1,2
39,57,1,2,1,1,2,57,1,2,1,1,2
39,58,1,2,1,1,2,58,1,2,1,1,2
39,59,1,2,1,1,2,59,1,2,1,1,2
39,60,1,2,-1,2,2,60,1,2,1,1,2
39,61,1,2,1,1,2,61,1,2,-1,2,2
39,62,1,2,1,1,2,62,0,2,-1,2,3
39,63,1,2,-1,2,2,63,1,1,-1,2,3
39,64,1,1,1,1,3,64,1,1,-1,2,3
39,65,1,1,-1,2,3,65,1,1,1,1,3
39,66,1,1,-1,2,3,66,1,1,-1,2,3
39,67,0,2,-1,2,3,67,0,2,1,1,3
39,68,0,2,1,1,3,68,0,2,1,1,3
39,69,0,2,1,1,3,69,0,2,1,1,3
39,70,0,2,-1,2,3,70,0,2,-1,2,3
39,71,0,2,-1,2,3,71,1,1,1,1,3
39,72,1,1,1,1,3,72,1,1,-1,2,3
39,73,1,1,1,1,3,73,0,2,-1,2,3
39,74,1,1,1,1,3,74,1,1,-1,2,3
39,75,1,1,1,1,3,75,0,2,-1,2,3
39,76,1,1,1,1,3,76,0,2,1,1,3
39,77,1,1,-1,2,3,77,0,2,1,1,3
39,78,0,2,1,1,3,78,0,2,-1,2,1
39,79,0,2,1,1,3,79,0,2,-1,2,1
39,80,0,2,1,1,1,80,1,1,-1,2,1
39,81,0,2,-1,2,1,81,1,1,1,1,1
39,82,0,2,-1,2,1,82,1,1,1,1,1
39,83,1,1,1,1,1,83,1,1,1,1,1
39,84,1,1,1,1,1,84,1,1,-1,2,1
39,85,1,1,1,1,1,85,0,2,-1,2,1
39,86,1,1,-1,2,1,86,1,1,1,1,1
39,87,0,2,-1,2,1,87,1,1,-1,2,1
39,88,0,2,-1,2,1,88,0,1,-1,2,2
39,89,0,2,-1,2,1,89,1,2,1,1,2
39,90,1,1,1,1,1,90,1,2,1,1,2
39,91,1,1,1,1,1,91,1,2,1,1,2
39,92,1,1,1,1,1,92,1,2,1,1,2
39,93,0,1,-1,2,2,93,1,2,1,1,2
39,94,1,2,-1,2,2,94,1,2,1,1,2
39,95,0,1,-1,2,2,95,1,2,1,1,2
39,96,0,1,-1,2,2,96,0,2,-1,2,1
39,97,1,2,1,1,2,97,1,1,-1,2,1
39,98,1,2,1,1,2,98,0,2,-1,2,1
39,99,1,2,1,1,2,99,1,1,1,1,1
39,100,0,1,-1,2,2,100,1,1,1,1,1
39,101,1,2,1,1,2,101,1,1,1,1,1
39,102,1,2,-1,2,2,102,1,1,1,1,1
39,103,1,2,1,1,2,103,1,1,-1,2,1
39,104,0,2,-1,2,1,104,0,2,-1,2,1
39,105,1,1,1,1,1,105,0,2,-1,2,1
39,106,1,1,1,1,1,106,1,1,1,1,1
39,107,1,1,1,1,1,107,0,1,-1,2,3
39,108,0,2,-1,2,1,108,0,1,-1,2,3
39,109,1,1,1,1,1,109,1,2,-1,2,3
39,110,1,1,1,1,1,110,0,1,1,1,3
39,111,0,2,-1,2,1,111,0,1,1,1,3
39,112,1,1,1,1,1,112,0,1,-1,2,3
39,113,1,1,1,1,1,113,0,1,-1,2,3
39,114,0,1,-1,2,3,114,0,1,1,1,3
39,115,0,1,-1,2,3,115,0,1,1,1,3
39,116,1,2,-1,2,3,116,0,1,1,1,3
39,117,1,2,1,1,3,117,0,1,1,1,3
39,118,1,2,1,1,3,118,0,1,-1,2,3
39,119,1,2,1,1,3,119,0,1,-1,2,3
39,120,1,2,-1,2,3,120,1,2,1,1,3
39,121,0,1,-1,2,3,121,1,2,1,1,3
